event_id,instrument_code,event_type,record_date,ex_date,pay_date,bonus_per_10,cash_per_10,qty_factor,cash_dps,currency,status,source,source_url,parse_method,confidence,validation_ok,review_status,reviewer,reviewed_at,review_note,note
605068.SH-2026-07-06,605068.SH,CASH,2026-07-03,2026-07-06,2026-07-06,0,0.4,1,0.04,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/605068.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"明新旭腾;实施分配;10派0.40元(含税,扣税后0.36元)"
6136.HK-2026-07-06,6136.HK,CASH,2026-07-10,2026-07-06,2026-08-07,0,0.05,1,0.005,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK6136/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.005元
6656.HK-2026-07-06,6656.HK,CASH,2026-07-09,2026-07-06,2026-07-24,0,26.98,1,2.698,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK6656/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币2.346元(相当于港币2.698元)
6881.HK-2026-07-06,6881.HK,CASH,2026-07-13,2026-07-06,2026-08-21,0,2.58718,1,0.258718,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK6881/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.225元(相当于港币0.258718元)
688385.SH-2026-07-06,688385.SH,CASH,2026-07-03,2026-07-06,2026-07-06,0,0.58,1,0.058,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/688385.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"复旦微电;实施分配;10派0.58元(含税,扣税后0.522元)"
920045.BJ-2026-07-06,920045.BJ,CASH_AND_BONUS,2026-07-03,2026-07-06,2026-07-06,4,5.4,1.4,0.54,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920045.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"蘅东光;实施分配;10转4股派5.40元(含税,扣税后4.86元)"
920108.BJ-2026-07-06,920108.BJ,CASH,2026-07-03,2026-07-06,2026-07-06,0,0.11,1,0.011,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920108.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"宏海科技;实施分配;10派0.11元(含税,扣税后0.099元)"
920885.BJ-2026-07-06,920885.BJ,CASH,2026-07-03,2026-07-06,2026-07-06,0,0.6,1,0.06,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920885.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"星辰科技;实施分配;10派0.60元(含税,扣税后0.54元)"
920896.BJ-2026-07-06,920896.BJ,CASH,2026-07-03,2026-07-06,2026-07-06,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920896.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"旺成科技;实施分配;10派3.00元(含税,扣税后2.70元)"
920942.BJ-2026-07-06,920942.BJ,CASH,2026-07-03,2026-07-06,2026-07-06,0,1.5,1,0.15,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920942.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"恒立钻具;实施分配;10派1.50元(含税,扣税后1.35元)"
9979.HK-2026-07-06,9979.HK,CASH,2026-07-13,2026-07-06,2026-07-17,0,0.48178,1,0.048178,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK9979/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,特别分配; 每股派人民币0.0419元(相当于港币0.048178元)
000159.SZ-2026-07-07,000159.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.2,1,0.02,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000159.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"国际实业;实施分配;10派0.20元(含税,扣税后0.18元)"
000683.SZ-2026-07-07,000683.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000683.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"博源化工;实施分配;10派3.00元(含税,扣税后2.70元)"
000917.SZ-2026-07-07,000917.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.3,1,0.03,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000917.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"电广传媒;实施分配;10派0.30元(含税,扣税后0.27元)"
000936.SZ-2026-07-07,000936.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.2,1,0.02,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000936.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"华西股份;实施分配;10派0.20元(含税,扣税后0.18元)"
000948.SZ-2026-07-07,000948.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.3,1,0.03,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000948.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"南天信息;实施分配;10派0.30元(含税,扣税后0.27元)"
001268.SZ-2026-07-07,001268.SZ,CASH_AND_BONUS,2026-07-06,2026-07-07,2026-07-07,4,3,1.4,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/001268.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"联合精密;实施分配;10转4股派3.00元(含税,扣税后2.70元)"
002340.SZ-2026-07-07,002340.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.95,1,0.095,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002340.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"格林美;实施分配;10派0.95元(含税,扣税后0.855元)"
002346.SZ-2026-07-07,002346.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,5,1,0.5,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002346.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"柘中股份;实施分配;10派5.00元(含税,扣税后4.50元)"
002646.SZ-2026-07-07,002646.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.05,1,0.005,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002646.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"天佑德酒;实施分配;10派0.05元(含税,扣税后0.045元)"
002901.SZ-2026-07-07,002901.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,6,1,0.6,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002901.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"大博医疗;实施分配;10派6.00元(含税,扣税后5.40元)"
0900.HK-2026-07-07,0900.HK,CASH,2026-07-10,2026-07-07,2026-07-31,0,3.3,1,0.33,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0900/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.33元
1999.HK-2026-07-07,1999.HK,CASH,2026-07-13,2026-07-07,2026-07-22,0,0.9,1,0.09,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1999/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.09元
2050.HK-2026-07-07,2050.HK,CASH,2026-07-14,2026-07-07,2026-08-20,0,3.2196,1,0.32196,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK2050/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.28元(相当于港币0.32196元)
300021.SZ-2026-07-07,300021.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.2,1,0.02,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300021.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"大禹节水;实施分配;10派0.20元(含税,扣税后0.18元)"
300442.SZ-2026-07-07,300442.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,2.458,1,0.2458,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300442.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"润泽科技;实施分配;10派2.458元(含税,扣税后2.2122元)"
300492.SZ-2026-07-07,300492.SZ,CASH_AND_BONUS,2026-07-06,2026-07-07,2026-07-07,4,1,1.4,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300492.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"华图山鼎;实施分配;10送4股派1.00元(含税,扣税后0.50元)"
300759.SZ-2026-07-07,300759.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,2,1,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300759.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"康龙化成;实施分配;10派2.00元(含税,扣税后1.80元)"
300809.SZ-2026-07-07,300809.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,1,1,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300809.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,华辰装备;实施分配;10派1.00元(含税)
300861.SZ-2026-07-07,300861.SZ,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.8,1,0.18,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300861.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"美畅股份;实施分配;10派1.80元(含税,扣税后1.62元)"
3759.HK-2026-07-07,3759.HK,CASH,2026-07-15,2026-07-07,2026-08-07,0,2.299274,1,0.2299274,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK3759/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.2元(相当于港币0.2299274元)
3933.HK-2026-07-07,3933.HK,CASH,2026-07-10,2026-07-07,2026-07-22,0,2.99034,1,0.299034,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK3933/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.26元(相当于港币0.299034元)
600195.SH-2026-07-07,600195.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.51,1,0.051,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600195.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"中牧股份;实施分配;10派0.51元(含税,扣税后0.459元)"
600272.SH-2026-07-07,600272.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.15,1,0.015,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600272.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"开开实业;实施分配;10派0.15元(含税,扣税后0.135元)"
600790.SH-2026-07-07,600790.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600790.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"轻纺城;实施分配;10派1.20元(含税,扣税后1.08元)"
600819.SH-2026-07-07,600819.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.15,1,0.015,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600819.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,耀皮玻璃;实施分配;10派0.15元(含税)
600908.SH-2026-07-07,600908.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.3,1,0.13,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/600908.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"无锡银行;实施分配;10派1.30元(含税,扣税后1.17元)"
601065.SH-2026-07-07,601065.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/601065.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"江盐集团;实施分配;10派1.20元(含税,扣税后1.08元)"
601963.SH-2026-07-07,601963.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,2.797,1,0.2797,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/601963.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"重庆银行;实施分配;10派2.797元(含税,扣税后2.5173元)"
603556.SH-2026-07-07,603556.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,8,1,0.8,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/603556.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"海兴电力;实施分配;10派8.00元(含税,扣税后7.20元)"
603629.SH-2026-07-07,603629.SH,CASH_AND_BONUS,2026-07-06,2026-07-07,2026-07-07,4,3.7,1.4,0.37,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/603629.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"利通电子;实施分配;10转4股派3.70元(含税,扣税后3.33元)"
603683.SH-2026-07-07,603683.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1,1,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/603683.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"晶华新材;实施分配;10派1.00元(含税,扣税后0.90元)"
605086.SH-2026-07-07,605086.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.78,1,0.178,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/605086.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"龙高股份;实施分配;10派1.78元(含税,扣税后1.602元)"
605108.SH-2026-07-07,605108.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/605108.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"同庆楼;实施分配;10派1.20元(含税,扣税后1.08元)"
6809.HK-2026-07-07,6809.HK,CASH,2026-07-14,2026-07-07,2026-07-29,0,4.41,1,0.441,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK6809/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.39元(相当于港币0.441元)
688209.SH-2026-07-07,688209.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.62,1,0.062,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/688209.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"英集芯;实施分配;10派0.62元(含税,扣税后0.558元)"
688237.SH-2026-07-07,688237.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,3.4,1,0.34,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/688237.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"超卓航科;实施分配;10派3.40元(含税,扣税后3.06元)"
688251.SH-2026-07-07,688251.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/688251.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,井松智能;实施分配;10派0.50元(含税)
688757.SH-2026-07-07,688757.SH,CASH,2026-07-06,2026-07-07,2026-07-07,0,0.62,1,0.062,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/688757.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"胜科纳米;实施分配;10派0.62元(含税,扣税后0.558元)"
920608.BJ-2026-07-07,920608.BJ,CASH,2026-07-06,2026-07-07,2026-07-07,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/920608.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"丰安股份;实施分配;10派3.00元(含税,扣税后2.70元)"
000591.SZ-2026-07-08,000591.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.130333,1,0.0130333,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000591.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"太阳能;实施分配;10派0.130333元(含税,扣税后0.1173元)"
000623.SZ-2026-07-08,000623.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,3,1,0.3,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000623.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"吉林敖东;实施分配;10派3.00元(含税,扣税后2.70元)"
000668.SZ-2026-07-08,000668.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,1.6,1,0.16,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000668.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"荣丰控股;实施分配;10派1.60元(含税,扣税后1.44元)"
000682.SZ-2026-07-08,000682.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000682.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"东方电子;实施分配;10派0.50元(含税,扣税后0.45元)"
000778.SZ-2026-07-08,000778.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.75,1,0.075,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000778.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"新兴铸管;实施分配;10派0.75元(含税,扣税后0.675元)"
000800.SZ-2026-07-08,000800.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.45,1,0.045,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/000800.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"一汽解放;实施分配;10派0.45元(含税,扣税后0.405元)"
001296.SZ-2026-07-08,001296.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,2,1,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/001296.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"长江材料;实施分配;10派2.00元(含税,扣税后1.80元)"
002006.SZ-2026-07-08,002006.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,2,1,0.2,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002006.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"精工科技;实施分配;10派2.00元(含税,扣税后1.80元)"
002028.SZ-2026-07-08,002028.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,6.998907,1,0.6998907,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002028.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"思源电气;实施分配;10派6.998907元(含税,扣税后6.299016元)"
002132.SZ-2026-07-08,002132.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002132.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"恒星科技;实施分配;10派0.50元(含税,扣税后0.45元)"
002222.SZ-2026-07-08,002222.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,1,1,0.1,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002222.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"福晶科技;实施分配;10派1.00元(含税,扣税后0.90元)"
002300.SZ-2026-07-08,002300.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.7,1,0.07,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002300.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"太阳电缆;实施分配;10派0.70元(含税,扣税后0.63元)"
002344.SZ-2026-07-08,002344.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.4,1,0.04,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002344.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"海宁皮城;实施分配;10派0.40元(含税,扣税后0.36元)"
002541.SZ-2026-07-08,002541.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,2.8,1,0.28,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002541.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"鸿路钢构;实施分配;10派2.80元(含税,扣税后2.52元)"
002698.SZ-2026-07-08,002698.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,2.5,1,0.25,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002698.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"博实股份;实施分配;10派2.50元(含税,扣税后2.25元)"
002931.SZ-2026-07-08,002931.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,0.5,1,0.05,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002931.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"锋龙股份;实施分配;10派0.50元(含税,扣税后0.45元)"
002958.SZ-2026-07-08,002958.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/002958.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"青农商行;实施分配;10派1.20元(含税,扣税后1.08元)"
0639.HK-2026-07-08,0639.HK,CASH,,2026-07-08,2026-07-23,0,0.6,1,0.06,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0639/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,,年度分配; 每股派港币0.06元
0966.HK-2026-07-08,0966.HK,CASH,2026-07-10,2026-07-08,2026-07-21,0,12.3,1,1.23,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK0966/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币1.23元
1407.HK-2026-07-08,1407.HK,CASH,2026-07-14,2026-07-08,2026-08-05,0,0.11,1,0.011,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1407/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派港币0.011元
1601.HK-2026-07-08,1601.HK,CASH,2026-07-16,2026-07-08,2026-08-25,0,0.678,1,0.0678,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1601/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.059元(相当于港币0.0678元)
1963.HK-2026-07-08,1963.HK,CASH,2026-07-15,2026-07-08,2026-08-20,0,3.2166803,1,0.32166803,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK1963/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,年度分配; 每股派人民币0.2797元(相当于港币0.32166803元)
2100.HK-2026-07-08,2100.HK,CASH,2026-07-14,2026-07-08,2026-07-30,0,0.12,1,0.012,HKD,IMPLEMENTED,eastmoney_hk,https://basic.10jqka.com.cn/176/HK2100/bonus.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,record_not_before_ex,特别分配; 每股派人民币0.011元(相当于港币0.012元)
300115.SZ-2026-07-08,300115.SZ,CASH,2026-07-07,2026-07-08,2026-07-08,0,1.2,1,0.12,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300115.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,pay_date_derived_from_ex,"长盈精密;实施分配;10派1.20元(含税,扣税后1.08元)"
300192.SZ-2026-07-08,300192.SZ,BONUS,2026-07-07,2026-07-08,,4,0,1.4,0,CNY,IMPLEMENTED,eastmoney,https://data.eastmoney.com/yjfp/detail/300192.html,structured,0.95,true,APPROVED,auto:eastmoney,2026-09-22T10:09:08,,科德教育;实施分配;10转4股
